1976/04/09 04:30:00    0.00   1.0593940E-06  3.1780246E-06
1976/04/09 04:45:00    0.00   7.0674309E-07  3.3623860E-06
1976/04/09 05:00:00    0.00   3.4264181E-07  3.4947618E-06
1976/04/09 05:15:00    0.00  -2.7326791E-08  3.5730195E-06
1976/04/09 05:30:00    0.00  -3.9735752E-07  3.5958594E-06
1976/04/09 05:45:00    0.00  -7.6173188E-07  3.5628552E-06
1976/04/09 06:00:00    0.00  -1.1148293E-06  3.4744098E-06
1976/04/09 06:15:00    0.00  -1.4510849E-06  3.3318381E-06
1976/04/09 06:30:00    0.00  -1.7652818E-06  3.1372585E-06
1976/04/09 06:45:00    0.00  -2.0525231E-06  2.8935935E-06
1976/04/09 07:00:00    0.00  -2.3082698E-06  2.6045784E-06
1976/04/09 07:15:00    0.00  -2.5285160E-06  2.2746137E-06
1976/04/09 07:30:00    0.00  -2.7097931E-06  1.9087324E-06
1976/04/09 07:45:00    0.00  -2.8491968E-06  1.5126042E-06
1976/04/09 08:00:00    0.00  -2.9445025E-06  1.0923101E-06
1976/04/09 08:15:00    0.00  -2.9941527E-06  6.5430027E-07
1976/04/09 08:30:00    0.00  -2.9972998E-06  2.0543800E-07
1976/04/09 08:45:00    0.00  -2.9538078E-06 -2.4737955E-07
1976/04/09 09:00:00    0.00  -2.8642580E-06 -6.9714605E-07
1976/04/09 09:15:00    0.00  -2.7299930E-06 -1.1367820E-06
1976/04/09 09:30:00    0.00  -2.5529923E-06 -1.5594887E-06
1976/04/09 09:45:00    0.00  -2.3359150E-06 -1.9586819E-06
1976/04/09 10:00:00    0.00  -2.0821051E-06 -2.3280481E-06
1976/04/09 10:15:00    0.00  -1.7954023E-06 -2.6618388E-06
1976/04/09 10:30:00    0.00  -1.4802396E-06 -2.9547514E-06
1976/04/09 10:45:00    0.00  -1.1414486E-06 -3.2021740E-06
1976/04/09 11:00:00    0.00  -7.8423250E-07 -3.4001773E-06
1976/04/09 11:15:00    0.00  -4.1415828E-07 -3.5455598E-06
1976/04/09 11:30:00    0.00  -3.6938786E-08 -3.6359691E-06
1976/04/09 11:45:00    0.00   3.4159933E-07 -3.6698821E-06
